I1,I2,I3,I4,Amm,Contract,Dep,Sprc,PRC,ZIP,SPECcode,SpecNum
11,181,86,893,18.9,33233,0,0,0,60000,300,10
11,171,31,11,22964.86,24026,10,5,1,60415,610,86
11,181,86,903,31.4,33233,0,0,0,60000,300,10
250,145,0,0,4261.14,29340,4,6,0,60622,117,12
11,161,85,427,6672.96,25098,2,26,5,60680,996,89
11,171,303,85,3008.7,54698,2,26,5,60606,172,13
22,185,7,181,5000.02,58864,4,6,0,60651,761,45
22,175,1,896,117281.3,33365,4,6,0,60610,508,13
22,175,4,529,26632.49,44227,4,6,0,60644,53,30
241,164,0,0,2893.31,33520,16,6,0,60608,754,13
11,181,42,191,859.91,31952,17,5,1,60467,36,12
11,181,19,88,23934.95,32034,7,5,1,60620,325,12
250,165,0,0,2391,31128,4,6,1,60608,935,12
11,181,0,734,23355.36,12687,12,5,1,60616,767,37
184,188,0,0,44100.25,30014,3,1,1,60106,59,12
250,165,0,0,7060.15,26993,4,6,0,60625,223,11
185,169,0,0,19582.92,17702,13,27,3,60678,618,56
241,174,0,0,3289.17,33692,16,6,0,60657,64,14
22,175,1,509,6804.56,31422,4,6,0,60601,938,12
250,175,0,0,6035.11,55600,4,6,0,60610,53,30
11,171,303,430,11012.03,25098,2,26,5,60680,996,89
22,184,101,162,2086.89,31794,16,6,0,60604,5,13
138,184,0,0,12455.25,21743,0,19,0,60611,315,83
11,171,87,169,998.7,33233,0,0,0,60000,300,10
11,171,19,981,6798.23,19651,12,5,1,60612,930,59
22,175,4,926,280.58,31188,4,6,0,60628,936,12
11,161,18,408,30759.33,18086,10,16,1,33178,507,65
11,181,29,728,104.99,35190,12,5,1,60123,3,13
11,181,300,931,121867.4,25395,2,26,3,19182,47,90
11,161,86,161,217500,27840,0,0,0,60000,135,10
11,161,26,939,278.88,28296,7,12,1,11747,538,10
11,181,86,231,154.78,51904,0,0,0,60000,508,10
135,174,0,0,6747.49,25200,0,0,0,60000,540,95
188,179,0,0,35013.71,28000,11,1,1,60607,280,11
22,185,400,258,3502.16,50328,9,6,3,60626,496,11
11,181,29,251,970.05,32556,3,5,1,60203,16,12
11,181,20,33,26296008.04,6078,18,7,0,60602,600,26
22,175,2,289,5901.59,33336,4,6,0,60608,509,13
250,165,0,0,5446.67,32096,4,6,0,10173,109,13
22,185,7,664,119207.8,58880,4,6,0,60608,626,46
11,171,30,476,22620,28362,10,16,1,46373,926,10
250,175,0,0,20938.53,48787,4,6,0,60608,509,13
11,171,87,463,238.82,17739,10,16,1,60137,126,61
11,171,302,126,7957.95,27955,2,22,1,60675,959,10
11,181,27,921,175,32463,12,5,1,60090,693,12
184,178,0,0,198029.58,33473,3,1,1,60607,889,11
11,171,303,398,97728,51904,0,0,0,60000,508,10
22,175,400,620,1997.86,50225,9,6,3,60602,114,91
11,161,92,254,338861.89,30370,13,26,5,75373,701,27
22,175,2,132,5989.95,33329,4,6,0,60608,508,13
184,188,0,0,24808.22,29937,3,1,1,60106,59,12
184,178,0,0,3246.15,30014,3,1,1,60106,59,12
254,175,0,0,11288.17,50262,9,6,3,60664,115,91
11,171,300,206,3498.4,28296,7,12,1,11747,538,10
11,171,28,559,912,30544,12,5,1,60617,246,92
11,181,20,66,2583.9,28245,11,12,1,60618,552,10
184,178,0,0,22160.09,30014,3,1,1,60106,59,12
185,179,0,0,1490.38,20074,2,27,5,60601,158,21
188,179,0,0,21504.45,19747,11,2,2,60606,942,69
184,168,0,0,10288.28,21676,3,2,3,68103,350,73
188,189,0,0,11150.52,24361,11,2,2,53214,7,90
11,171,86,943,823.97,28295,7,12,1,60628,538,10
184,178,0,0,48067.48,29890,3,2,2,60173,746,87
250,175,0,0,3455.48,37796,4,6,0,60618,984,18
11,171,68,3,1465.48,26916,3,12,1,60618,208,92
11,171,90,111,98,30665,36,5,1,60613,394,11
11,171,28,752,1855.68,19755,12,12,1,60609,123,71
11,161,27,29,2360,34429,7,5,1,60428,926,12
22,175,2,551,11223.91,31198,4,6,0,60629,936,12
184,168,0,0,66128,32567,0,0,0,60000,157,12
22,174,102,516,2036.86,33743,16,6,0,60607,145,14
157,186,0,0,6680.4,19393,15,41,3,60197,798,37
22,175,3,36,3218.41,34970,4,6,0,60628,996,15
184,178,0,0,197399.69,21965,3,2,5,64180,465,74
11,171,77,767,905.79,28364,12,5,3,60678,380,10
131,173,0,0,411.65,30298,0,0,0,60000,834,11
11,171,29,328,7838.52,30816,3,5,11,60608,16,12
11,161,92,250,261153,28945,2,3,6,60056,841,11
184,178,0,0,47966.47,32256,3,2,2,60018,494,11
11,171,87,222,13577.75,51824,16,7,0,60132,144,36
11,171,27,683,559,33469,12,12,1,60609,826,12
11,171,68,269,37.96,33233,0,0,0,60000,300,10
11,171,300,590,4450.8,20653,2,3,1,60035,469,74
188,189,0,0,34910.58,9609,0,1,1,60607,41,30
11,161,18,943,370,30586,14,12,1,60477,994,11
241,164,0,0,377.2,31805,16,6,0,60622,6,13
167,177,0,0,21410,34452,1,23,2,60631,245,13
11,171,19,980,500,26097,0,0,0,60000,608,96
22,177,0,418,2545.66,51119,27,6,3,60625,171,12
11,171,30,808,51703.03,18086,10,16,1,33178,507,65
250,145,0,0,28227.28,28656,4,6,3,60602,960,11
157,186,0,0,3754.29,19393,15,41,3,60197,798,37
250,175,0,0,3000,43958,4,6,0,60624,914,30
11,181,27,646,937.79,33461,12,5,1,60614,447,12
11,181,0,403,99.87,33233,0,0,0,60000,300,10
11,171,30,537,22296.48,33469,12,12,1,60609,826,12
22,185,7,741,14264.73,58621,4,6,0,60612,761,45
106,181,0,0,955.46,20293,0,0,0,60000,285,62
138,174,0,0,28800,26333,0,19,0,60607,641,10
11,181,300,282,12103.42,30370,13,26,5,75373,701,27
250,165,0,0,5328.09,31244,4,6,1,60619,937,12
11,181,85,691,72,33233,0,0,0,60000,300,10
11,171,89,852,18,33233,0,0,0,60000,300,10
11,181,85,492,6.78,33233,0,0,0,60000,300,10
184,168,0,0,17480.17,28186,3,2,3,64180,192,81
250,175,0,0,1042.13,32004,4,6,0,60622,59,13
254,175,0,0,1566.23,50159,9,6,3,60651,114,91
11,181,28,56,520,26775,12,5,1,60155,581,10
22,185,2,614,2894.46,55604,4,6,0,60625,53,30
11,171,15,328,64.02,33233,0,0,0,60000,300,10
167,177,0,0,6700,34452,1,23,2,60631,245,13
11,171,69,87,145,24835,2,5,1,46406,957,79
11,171,68,388,1655,24835,2,5,1,46406,957,79
11,171,93,979,1080,33772,12,5,1,60078,910,12
11,171,68,827,1023902.08,32019,3,12,1,60623,988,11
11,171,86,149,17.42,33233,0,0,0,60000,300,10
184,178,0,0,1311.35,39303,3,2,8,60654,339,63
11,171,302,302,15011.96,26053,2,26,3,60134,558,95
106,171,0,0,234.99,19393,15,41,3,60197,798,37
11,171,19,176,930.41,12203,7,5,1,60608,599,45
11,171,86,922,77497.28,33232,0,0,0,60000,508,10
22,185,6,467,2600.12,58928,4,6,0,60640,761,45
22,185,7,418,21622.02,58784,4,6,0,60608,626,46
11,171,27,848,7470.03,29709,12,5,1,60176,822,11
11,171,20,338,2577.89,31001,11,12,1,60609,681,11
22,174,100,93,4205.46,33743,16,6,0,60607,145,14
11,181,15,149,594.69,26588,24,5,1,60642,590,85
22,177,0,355,1739.5,51130,27,6,3,60622,171,12
11,171,67,964,81.4,33233,0,0,0,60000,300,10
22,185,5,208,15967.93,67651,4,6,0,60640,169,60
11,181,1,619,385.72,28295,7,12,1,60628,538,10
11,161,25,113,6714.95,31001,11,12,1,60609,681,11
270,177,0,0,2319.91,51153,27,6,3,60617,171,12
250,165,0,0,35523.34,32003,4,6,0,60608,59,13
11,181,41,466,2133.17,38318,2,3,1,60630,282,13
11,171,300,665,41667.96,24050,2,26,3,60654,60,80
11,161,95,226,14259.56,19943,11,5,1,60623,459,64
22,184,100,728,10741.52,36319,0,6,0,60601,387,17
185,189,0,0,7506.87,20074,2,27,5,60601,158,21
184,168,0,0,1888.75,28087,3,2,3,60606,192,81
11,171,88,712,7784.99,47594,2,3,1,60630,282,13
11,171,93,794,3250,24835,2,5,1,46406,957,79
22,174,100,590,15204.48,42046,16,6,0,60613,632,23
11,171,301,918,537.82,28295,7,12,1,60628,538,10
22,175,1,175,1330.88,44051,4,6,0,60610,53,30
254,175,0,0,218.35,50012,9,6,3,60620,87,90
22,184,100,659,11703.69,31698,16,6,0,60628,989,12
11,171,31,699,3852,17739,10,16,1,60137,126,61
11,181,88,66,67.7,32528,17,12,1,60696,654,12
184,178,0,0,16639.94,30015,3,1,1,60639,59,12
22,184,101,819,4619.54,36319,0,6,0,60601,387,17
11,171,300,145,2747.64,32463,12,5,1,60090,693,12
11,171,28,661,10.48,33233,0,0,0,60000,300,10
11,181,42,833,167.69,26588,24,5,1,60642,590,85
11,171,30,977,923.21,49548,12,5,4,45040,870,29
250,175,0,0,3438.65,31259,4,6,0,60624,938,12
184,188,0,0,12161.79,32257,3,2,2,60143,494,11
250,145,0,0,53154.27,28860,4,6,3,60622,16,12
11,181,17,641,14528.07,28781,0,0,0,60000,799,11
185,179,0,0,155186.9,26340,2,15,1,60631,784,87
11,181,300,909,22178.61,24050,2,26,3,60654,60,80
22,185,2,885,24000,43861,4,6,0,60628,914,30
188,179,0,0,46801.82,26964,11,8,1,60527,898,10
11,181,28,994,2371.17,19542,10,16,6,30384,143,71
250,175,0,0,1945.92,44216,4,6,0,60615,53,30
138,174,0,0,480.91,28429,12,15,1,60631,583,11
11,181,16,760,373.34,34429,7,5,1,60428,926,12
22,174,100,837,839.67,33539,16,6,0,60608,764,13
11,171,94,8,2134.31,30545,12,12,1,60139,487,12
22,185,1,338,2389.33,67510,4,6,0,60603,857,59
167,177,0,0,14400,34452,1,23,2,60631,245,13
11,161,24,908,13.75,24932,3,5,1,60101,364,73
22,185,9,172,2767.83,67628,4,6,0,60661,169,60
11,181,1,865,738.28,28296,7,12,1,11747,538,10
270,177,0,0,2683.16,51140,27,6,3,60654,171,12
11,181,0,429,387.5,24932,3,5,1,60101,364,73
11,171,31,301,1149.51,48819,12,5,1,60477,85,13
106,181,0,0,10980.56,20293,0,0,0,60000,285,62
11,171,29,422,1298.91,24027,10,5,1,60609,610,86
11,171,19,93,22219.6,31860,11,12,1,60000,353,12
11,181,301,99,594.32,15451,3,12,0,60803,958,39
11,171,29,884,1611.94,24027,10,5,1,60609,610,86
250,175,0,0,13218.75,52593,4,6,0,60640,174,13
22,185,0,563,28415.2,33336,4,6,0,60608,509,13
22,185,0,854,146347.11,33339,4,6,0,60608,508,13
11,171,91,359,1008.75,28296,7,12,1,11747,538,10
11,181,43,65,4460.09,28775,0,0,0,60000,144,10
11,171,31,103,100,50477,17,17,1,15250,117,25
22,185,8,625,1988.87,65749,4,6,0,60000,113,57
250,175,0,0,11468.26,30628,4,6,0,60661,700,12
254,175,0,0,1250.17,50211,9,6,3,60622,114,91
184,188,0,0,219566.71,22215,3,1,1,60609,816,78
11,181,0,189,196738.28,27781,0,0,0,60000,939,10
11,161,95,508,214273.12,26632,0,0,0,60000,35,10
22,175,1,933,5286.36,55603,4,6,0,60651,53,30
188,179,0,0,29652.52,28002,11,2,2,20151,7,90
11,171,31,95,3788.51,24034,10,5,1,60185,610,86
185,169,0,0,2160,32835,2,4,1,60131,604,12
250,175,0,0,11173.52,31203,4,6,0,60640,936,12
11,171,67,521,137.9,33233,0,0,0,60000,300,10
22,185,8,818,39352.68,58635,4,6,0,60602,761,45
1,118,101,910,5372,23816,18,7,0,62704,276,92
11,171,27,207,17000,42881,0,0,0,60000,597,22
11,181,19,318,19.4,33233,0,0,0,60000,300,10
184,178,0,0,48905.36,29937,3,1,1,60106,59,12
11,171,92,555,10058,33232,0,0,0,60000,508,10
11,181,15,703,44689.84,34921,0,0,0,60000,502,13
11,181,1,621,6647.91,33033,3,12,1,60628,731,12
11,181,28,785,9053.46,24026,10,5,1,60415,610,86
11,171,20,387,5011.2,29107,11,12,1,60604,75,11
11,171,87,423,1194.93,17739,10,16,1,60137,126,61
184,188,0,0,5607.41,25024,3,2,0,60661,594,75
250,165,0,0,3750,31185,4,6,0,60608,937,12
11,161,23,172,6149.95,25098,2,26,5,60680,996,89
241,164,0,0,2605.94,33736,16,6,0,60085,140,14
11,181,17,878,148.22,33233,0,0,0,60000,300,10
11,171,69,681,99.87,33233,0,0,0,60000,300,10
11,171,30,437,65.4,20155,10,16,1,60131,645,66
11,171,70,108,13002.69,28775,0,0,0,60000,144,10
22,185,0,698,3385,28388,4,6,0,60607,850,11
11,171,22,24,68235.84,3718,23,7,0,60605,736,17
11,171,389,734,945.4,15451,3,12,0,60803,958,39
11,171,69,222,10.99,33233,0,0,0,60000,300,10
254,165,0,0,4990,30907,9,6,3,60661,87,90
250,175,0,0,150312.25,33343,4,6,0,60616,508,13
11,171,300,52,1342.63,23883,2,26,5,60606,938,79
22,185,8,20,603.19,58920,4,6,0,60649,761,45
11,181,301,891,251141.56,28946,2,3,1,60164,276,11
138,174,0,0,4816.91,29707,12,7,0,60693,257,12
250,175,0,0,1208.11,48790,4,6,0,60603,509,13
270,177,0,0,1909.48,51159,27,6,3,60637,171,12
188,179,0,0,329940.16,25050,11,1,1,60656,592,85
11,181,42,881,5310,30050,28,5,1,60622,56,11
22,185,4,420,691.34,48788,4,6,0,60622,509,13
188,189,0,0,24282.01,24365,11,2,2,64180,7,90
22,175,0,798,4318.92,31444,4,6,0,60629,729,12
184,188,0,0,7379.35,32249,3,2,2,60613,494,11
11,171,68,302,25.12,33233,0,0,0,60000,300,10
22,177,0,482,312.53,51178,27,6,3,60622,171,12
11,171,90,480,3549,20417,0,0,0,60000,431,74
184,178,0,0,1931325.74,23954,3,8,1,60607,450,24
22,185,1,163,4095.74,67721,4,6,0,60629,169,60
11,171,301,954,1767,60151,2,3,1,60630,283,13
11,171,28,60,3138.02,21859,10,16,1,60636,645,66
184,178,0,0,15886.83,30024,3,1,1,60609,60,12
22,175,4,35,4139.21,43680,4,6,1,60610,55,30
11,171,300,394,13534.87,30142,7,5,1,60527,17,12
138,184,0,0,39570.15,29707,12,7,0,60693,257,12
254,175,0,0,4548.32,50292,9,6,3,60640,115,91
250,165,0,0,12163.62,31306,4,6,0,60624,940,12
11,171,28,632,47584.34,18086,10,16,1,33178,507,65
11,171,31,316,400,20339,10,16,1,60609,645,66
11,181,1,69,8645,27765,0,0,0,60000,939,10
11,171,41,947,365,38580,6,18,1,60624,669,16
11,171,89,402,5200,30586,14,12,1,60477,994,11
11,171,42,51,557.75,24932,3,5,1,60101,364,73
157,186,0,0,1107.18,20294,0,0,0,60000,285,62
11,181,87,758,5456.6,74381,11,12,1,60609,552,50
184,188,0,0,4636.62,30016,3,1,1,60639,59,12
250,175,0,0,289.05,33359,4,6,0,60622,508,13
11,181,17,240,17817.72,24512,11,12,1,60120,472,84
22,174,102,470,222,33743,16,6,0,60607,145,14
11,181,302,283,552,74381,11,12,1,60609,552,50
106,171,0,0,580.04,20293,0,0,0,60000,285,62
22,185,3,334,2964.74,50921,4,6,0,60602,114,15
11,171,88,267,20430.4,26443,2,26,3,60638,673,86
11,181,86,444,272.81,33233,0,0,0,60000,300,10
11,171,89,856,299.61,33233,0,0,0,60000,300,10
188,179,0,0,112206.55,30224,11,1,1,60656,980,11
11,181,1,58,1941.25,24932,3,5,1,60101,364,73
22,185,400,358,7406.71,50242,9,6,3,60646,115,91
184,188,0,0,44210.82,30014,3,1,1,60106,59,12
22,175,3,31,188516,28488,4,6,0,60622,850,11
11,171,17,76,51975,29775,11,12,1,29492,980,10
22,185,400,97,2307.6,50249,9,6,3,60611,115,91
11,171,28,182,1297.9,26235,10,16,1,60106,848,98
22,174,101,758,5841.3,33687,16,6,0,60608,64,14
184,178,0,0,305945.64,31815,3,1,0,60634,400,12
11,171,91,267,2220.6,48198,17,12,1,60177,650,13
184,178,0,0,1702.87,26824,6,7,0,60417,72,11
11,161,18,342,12000,30563,3,12,1,60516,81,10
22,185,3,246,88795.37,33340,4,6,0,60608,509,13
11,171,67,371,33.75,33233,0,0,0,60000,300,10
241,174,0,0,1931.59,33735,16,6,0,60604,140,14
250,165,0,0,10824.64,48183,4,6,0,60608,171,31
241,164,0,0,1704.42,33687,16,6,0,60608,64,14
250,175,0,0,161935.81,32906,4,6,0,60608,59,13
11,171,29,745,1125,33772,12,5,1,60078,910,12
11,181,86,864,9.98,33233,0,0,0,60000,300,10
250,165,0,0,1697.37,31537,4,6,0,60613,954,12
241,174,0,0,16039.05,33734,0,6,0,60606,140,14
11,161,27,241,20491.03,15257,10,16,1,60137,660,56
250,175,0,0,2000,33329,4,6,0,60608,508,13
167,187,0,0,572.37,29560,1,2,2,60606,160,11
11,171,302,147,5437.68,25933,2,3,1,60612,756,97
22,175,6,425,6021.19,32000,4,6,0,60603,59,13
11,171,42,734,1672,26313,7,5,1,60411,740,97
250,175,0,0,993,43916,4,6,0,60607,880,25
22,175,7,144,10262.07,43843,4,6,0,60614,914,30
11,171,20,486,46.25,28245,11,12,1,60618,552,10
11,181,42,836,3323.21,24027,10,5,1,60609,610,86
138,184,0,0,3685,68188,12,5,1,60428,119,31
11,181,19,882,59.58,33233,0,0,0,60000,300,10
22,175,5,62,2916.01,55604,4,6,0,60625,53,30
106,171,0,0,195.96,19393,15,41,3,60197,798,37
11,171,16,658,365512.5,10083,23,7,0,60622,120,41
11,171,29,437,150.43,33461,12,5,1,60614,447,12
11,171,70,1,91547.84,33684,3,12,1,60187,966,12
11,171,301,73,13074.18,25098,2,26,5,60680,996,89
250,175,0,0,999.5,33591,4,6,0,60640,510,13
11,181,85,154,2730,28109,14,12,1,53594,185,11
185,169,0,0,53344.32,20074,2,27,5,60601,158,21
184,168,0,0,196656.92,22593,3,2,3,60173,2,80
184,178,0,0,760,30023,3,1,1,60639,60,12
22,185,8,789,2795.79,57506,4,6,0,60651,553,44
11,171,389,168,12296.31,47594,2,3,1,60630,282,13
11,171,88,724,757.71,24027,10,5,1,60609,610,86
250,165,0,0,2965.08,31156,4,6,0,60602,935,12
11,171,27,944,7406.4,19756,12,12,1,60612,123,71
11,171,300,461,9596.52,26651,2,26,5,60622,805,98
11,181,19,823,103.5,41708,12,12,1,60638,946,12
11,161,85,99,43.84,28295,7,12,1,60628,538,10
22,184,100,436,21123.21,33748,0,6,0,60622,146,14
11,181,27,868,13440.02,18086,10,16,1,33178,507,65
11,171,29,584,9873.6,32556,3,5,1,60203,16,12
11,171,19,871,1971.58,31001,11,12,1,60609,681,11
11,171,15,438,1900.2,33233,0,0,0,60000,300,10
138,174,0,0,1779.16,22223,18,19,0,60601,637,86
159,166,0,0,53.05,32528,17,12,1,60696,654,12
22,175,6,904,4422.96,34359,4,6,0,60620,114,15
22,175,6,844,5270.48,59000,4,6,0,60640,869,46
11,181,19,208,600,29728,0,0,0,60000,910,10
11,171,18,582,9353.36,24512,11,12,1,60120,472,84
11,181,19,596,1060.26,19651,12,5,1,60612,930,59
188,169,0,0,33912.58,24361,11,2,2,53214,7,90
22,185,4,555,111985.78,48891,4,6,0,60608,162,32
11,171,302,64,9023.22,27870,2,26,3,60631,334,10
22,185,6,983,3569.92,68132,4,6,0,60624,857,59
11,171,22,140,5015.45,24932,3,5,1,60101,364,73
22,185,0,639,31614.75,58623,4,6,0,60608,761,45
11,171,19,136,13364.18,30997,11,5,1,60631,26,12
11,171,301,252,63388,27955,2,22,1,60675,959,10
106,171,0,0,60.52,19393,15,41,3,60197,798,37
11,181,41,744,526.5,33233,0,0,0,60000,300,10
241,174,0,0,3331.45,36728,0,6,0,60612,888,17
11,181,27,975,395.85,26158,12,5,1,60661,394,83
22,184,100,78,1078.65,33546,16,6,0,60622,788,13
250,165,0,0,2839.94,31357,4,6,1,60605,941,12
11,171,92,591,6819.5,27781,0,0,0,60000,939,10
11,181,28,634,1400,33772,12,5,1,60078,910,12
11,181,87,347,54,33233,0,0,0,60000,300,10
11,171,67,528,37360.8,30599,3,12,1,54957,986,11
11,171,92,143,57857.5,14375,18,7,0,60604,545,55
11,171,29,315,369.7,33461,12,5,1,60614,447,12
22,185,4,908,11009.91,44156,4,6,0,60630,912,30
22,175,6,28,75.28,48789,4,6,0,60670,509,13
22,185,5,371,84445.02,43936,4,6,0,60632,929,29
11,181,87,125,11.66,33233,0,0,0,60000,300,10
11,171,69,173,10567.51,28775,0,0,0,60000,144,10
11,171,28,313,3720.67,32564,19,5,1,60803,16,12
22,175,3,181,3174.75,44034,4,6,0,60607,53,30
250,165,0,0,1857,31444,4,6,0,60629,729,12
11,171,86,659,49.5,33233,0,0,0,60000,300,10
11,171,31,750,5645.31,20338,10,16,1,60609,645,66
22,174,101,931,32814.98,32949,16,6,0,60612,405,13
11,171,42,349,253.05,28364,12,5,3,60678,380,10
11,181,85,121,4.26,33233,0,0,0,60000,300,10
106,171,0,0,32430.48,19393,15,41,3,60197,798,37
158,176,0,0,5324.59,14026,0,0,0,60000,797,47
11,181,19,190,4562.95,75071,11,5,1,60101,565,21
11,171,67,306,7079.4,29859,3,12,1,60628,818,10
11,181,302,181,1322.72,28296,7,12,1,11747,538,10
22,174,101,320,3057,33690,16,6,0,60601,64,14
11,181,20,254,122121.9,29439,7,12,1,60604,206,11
131,173,0,0,150,49308,0,0,0,60000,509,13
11,181,85,224,447.14,33233,0,0,0,60000,300,10
11,171,30,526,790.59,21860,10,16,1,60638,645,66
11,171,31,278,1194.34,21974,10,16,1,60641,645,66
11,161,26,529,16024,34955,3,12,1,60617,731,12
11,181,87,940,647.2,51904,0,0,0,60000,508,10
11,181,301,206,9641.57,58539,2,3,1,60630,174,16
11,171,28,734,460.08,33461,12,5,1,60614,447,12
22,175,1,101,5899.32,31267,4,6,0,60640,938,12
11,171,27,782,12388,28520,12,12,1,60176,845,10
11,181,15,0,368339.49,13613,23,7,0,60610,293,52
22,175,6,107,-25.47,43692,4,6,1,60628,54,30
22,185,3,390,1384.27,68129,4,6,0,60623,857,59
11,181,41,901,1762.12,28775,0,0,0,60000,144,10
250,145,0,0,107118.05,28858,4,6,3,60608,16,12
11,171,88,247,9916.72,5432,0,0,0,60000,0,0
138,174,0,0,36715,28279,12,15,1,60628,674,10
22,185,3,992,2959.6,67590,4,6,0,60610,857,59
22,174,100,400,7763.33,33767,0,6,0,60612,153,14
22,185,6,362,14172.76,33356,4,6,0,60620,508,13
250,165,0,0,458.33,28396,4,6,0,60640,850,11
11,171,70,38,42002,51633,4,7,0,60637,731,35
250,175,0,0,16582.24,31190,4,6,0,60640,936,12
22,184,101,655,3748.43,31762,16,6,0,60614,999,12
11,171,92,444,3088.8,29924,2,3,1,60803,952,11
188,179,0,0,66660.01,24365,11,2,2,64180,7,90
188,179,0,0,715572.11,58578,11,8,1,60646,327,26
11,181,19,75,228264.96,24288,31,12,1,60148,170,91
154,185,0,0,7125,46305,9,40,1,60501,476,13
184,188,0,0,43373.36,29937,3,1,1,60106,59,12
241,174,0,0,6585.45,33748,0,6,0,60622,146,14
11,171,21,923,497.94,33233,0,0,0,60000,300,10
11,171,69,903,9389.42,28775,0,0,0,60000,144,10
11,181,20,24,100191.2,28455,11,5,1,60609,528,95
11,181,1,356,84.9,33233,0,0,0,60000,300,10
11,171,27,627,4326.18,28629,2,3,1,60630,175,11
106,161,0,0,1458.83,19393,15,41,3,60197,798,37
11,181,20,34,68349.52,33454,11,12,1,21275,824,12
250,175,0,0,48050.67,33338,4,6,0,60608,509,13
22,185,3,47,16215.43,58869,4,6,0,60624,761,45
11,171,69,425,3776.74,28775,0,0,0,60000,144,10
22,175,5,243,5438.47,48793,4,6,0,60651,509,13
22,185,5,828,2167.26,58903,4,6,0,60670,761,45
11,161,27,229,2531.91,22224,12,5,3,40285,507,75
188,179,0,0,256222.44,33609,11,1,1,60622,45,13
22,185,400,186,2135.1,50157,9,6,3,60608,114,91
159,176,0,0,3203.2,12687,12,5,1,60616,767,37
188,189,0,0,324337.24,58744,11,8,1,60631,625,24
22,185,6,110,53712.58,33343,4,6,0,60616,508,13
11,171,93,92,54999,27033,2,3,1,60631,595,10
11,171,93,451,214077.6,28455,11,5,1,60609,528,95
11,171,302,206,14967.63,25098,2,26,5,60680,996,89
250,175,0,0,5308.91,41239,4,6,0,60615,781,22
254,165,0,0,27144.82,31647,9,6,3,60622,578,11
11,171,29,172,115106.92,12687,12,5,1,60616,767,37
270,177,0,0,1732.74,51127,27,6,3,60616,171,12
138,164,0,0,74197.25,29707,12,7,0,60693,257,12
138,184,0,0,7910.61,30223,12,7,0,53201,471,12
22,185,1,353,28911.01,33353,4,6,0,60618,508,13
11,171,30,77,3276,32679,12,12,1,60693,751,12
254,175,0,0,58301.67,50361,9,6,3,60622,500,11
11,161,18,311,15045.81,24031,10,5,1,60005,610,86
131,183,0,0,365.87,30525,0,0,0,60000,834,11
11,171,42,76,3317.64,32528,17,12,1,60696,654,12
11,181,15,27,3748.5,31001,11,12,1,60609,681,11
188,179,0,0,62074.07,28007,11,1,1,60609,458,11
184,178,0,0,33075.43,27076,3,2,3,97214,926,89
11,171,301,560,4128.88,31001,11,12,1,60609,681,11
22,187,0,407,2979.86,51131,27,6,3,60625,171,12
22,185,7,158,14857.52,43878,4,6,0,60640,800,25
11,171,19,889,9190.05,24932,3,5,1,60101,364,73
11,171,70,298,5380,40336,19,12,1,60477,312,13
11,171,15,974,67663.2,31787,11,12,1,49727,573,11
241,134,0,0,900,26580,16,6,0,60602,884,10
250,165,0,0,6459.56,31639,4,6,0,60640,953,12
11,181,27,603,5.34,32528,17,12,1,60696,654,12
11,171,16,981,1215.64,28364,12,5,3,60678,380,10
11,171,32,51,5120.25,33814,12,16,1,60455,319,12
11,181,41,385,1769.22,18916,24,5,1,91107,510,65
11,181,19,896,48496.6,12203,7,5,1,60608,599,45
138,164,0,0,37954.46,30223,12,7,0,53201,471,12
11,161,26,896,5987.2,20293,0,0,0,60000,285,62
154,175,0,0,1980,47144,9,15,1,60501,476,13
11,171,90,927,11.97,33233,0,0,0,60000,300,10
250,175,0,0,762.05,31236,4,6,0,60629,938,12
1,116,102,292,1491.87,33233,0,0,0,60000,300,10
11,181,27,509,6249.15,24034,10,5,1,60185,610,86
184,178,0,0,4441.37,30016,3,1,1,60639,59,12
250,165,0,0,1492.8,26982,4,6,0,60608,223,11
123,172,0,0,4000,62472,6,7,0,60607,85,52
11,171,41,753,7500,63505,6,7,0,60622,425,53
154,185,0,0,5271,46305,9,40,1,60501,476,13
22,185,1,189,41157.44,68163,4,6,0,60608,169,60
131,173,0,0,365,32230,29,5,1,60654,459,12
250,175,0,0,70895.2,33422,4,6,0,60603,568,13
22,185,400,711,1342.31,50241,9,6,3,60610,115,91
22,185,1,539,33410.16,58772,4,6,0,60639,761,45
22,174,101,839,1995.83,33694,0,6,0,60610,65,14
11,161,18,494,11172,26775,12,5,1,60155,581,10
106,171,0,0,80,19393,15,41,3,60197,798,37
11,171,18,870,3463496.71,6970,18,7,0,60062,964,29
22,175,6,754,9391,31252,4,6,0,60640,946,12
106,181,0,0,2878.2,19393,15,41,3,60197,798,37
11,171,17,775,919.72,31001,11,12,1,60609,681,11
22,175,6,871,878.85,48790,4,6,0,60603,509,13
11,181,28,730,23910.18,32556,3,5,1,60203,16,12
11,171,32,147,704,24845,6,5,1,60428,439,84
270,177,0,0,1796.28,51122,27,6,3,60647,171,12
11,181,43,110,11350,44424,6,5,1,60628,71,14
