I1,I2,I3,I4,Amm,Contract,Dep,Sprc,PRC,ZIP,SPECcode,SpecNum,Result
11,171,89,567,999.81,33232,0,0,0,60000,508,10,1
185,189,0,0,48692.35,19393,15,41,3,60197,798,37,1
188,179,0,0,33180.31,26964,11,8,1,60527,898,10,1
11,181,302,158,350,47811,0,0,0,60000,764,13,1
11,181,0,534,2837.54,28775,0,0,0,60000,144,10,1
158,176,0,0,13600,14026,0,0,0,60000,797,47,1
11,181,19,515,6433,32983,11,12,1,60604,671,12,1
106,171,0,0,289.33,20293,0,0,0,60000,285,62,1
106,171,0,0,2016.54,19393,15,41,3,60197,798,37,1
22,185,4,251,32422.51,67669,4,6,0,60649,169,60,1
184,188,0,0,42046,57292,3,5,4,60062,752,39,1
11,171,27,165,957.96,32528,17,12,1,60696,654,12,1
11,171,27,469,4268.34,28296,7,12,1,11747,538,10,1
11,171,70,142,361.71,26901,3,12,1,60455,208,92,1
154,185,0,0,13300,47144,9,15,1,60501,476,13,1
22,187,0,181,5395.5,51192,27,6,3,60660,171,12,1
184,188,0,0,119637.97,14608,3,2,3,60601,646,56,1
11,171,17,277,1275.45,28245,11,12,1,60618,552,10,1
11,171,303,72,2541.25,11763,2,7,0,60107,639,46,1
184,178,0,0,6924.6,29866,0,0,0,60000,82,11,1
11,171,301,407,168.16,33233,0,0,0,60000,300,10,1
22,175,4,31,-136.56,44024,4,6,1,60610,796,25,1
11,181,1,439,7191.84,28775,0,0,0,60000,144,10,1
11,171,43,242,596.17,28775,0,0,0,60000,144,10,1
11,171,68,36,3375.1,27503,14,5,6,60527,600,96,1
11,171,31,741,4754.4,32463,12,5,1,60090,693,12,0
11,171,89,45,11207.29,28364,12,5,3,60678,380,10,0
22,185,6,94,4194.25,67468,4,6,0,60625,857,59,0
185,189,0,0,720.55,17702,13,27,3,60678,618,56,1
106,181,0,0,1074.16,19393,15,41,3,60197,798,37,1
11,181,42,166,99.87,33233,0,0,0,60000,300,10,1
11,161,18,492,1358.76,20414,10,16,1,60636,645,66,0
11,171,18,45,8482.02,28245,11,12,1,60618,552,10,1
11,171,389,767,3494.8,22875,2,26,5,60616,975,79,1
11,171,303,402,45643.55,27872,2,26,3,60607,334,10,0
11,171,31,658,882.91,49569,12,5,1,60638,124,13,1
11,171,41,202,597.6,30296,0,0,0,60000,834,11,1
11,181,28,75,755.15,32679,12,12,1,60693,751,12,1
184,178,0,0,344337.94,42310,3,1,1,60622,82,16,1
11,171,89,362,160.74,33233,0,0,0,60000,300,10,1
11,181,86,177,3363.36,12687,12,5,1,60616,767,37,0
11,171,30,188,1619.2,17742,10,16,1,60609,902,59,0
250,175,0,0,2793.37,44046,4,6,0,60653,53,30,1
11,181,17,254,10536,30191,11,5,1,60000,843,10,1
11,181,42,629,840,41709,12,12,1,60501,946,12,1
123,172,0,0,71265.78,57245,6,7,0,60603,687,44,1
11,171,67,147,2160,30565,3,12,1,60675,213,11,0
11,171,32,119,159.06,28295,7,12,1,60628,538,10,0
250,175,0,0,15407.7,28396,4,6,0,60640,850,11,1
241,174,0,0,6869.65,33752,0,6,0,60612,149,14,0
11,181,300,768,6725,55762,2,3,1,60607,195,18,1
250,175,0,0,20241.17,32011,4,6,0,60617,59,13,1
11,171,90,368,368.5,33718,0,0,0,60000,479,12,1
11,161,18,586,3411.83,24027,10,5,1,60609,610,86,1
158,176,0,0,4213,54498,19,15,1,60644,391,13,0
11,181,302,764,1520.31,24027,10,5,1,60609,610,86,1
138,174,0,0,15157.42,28102,11,15,1,60656,557,10,1
22,185,5,896,3304.63,55765,4,6,0,60610,53,30,1
11,181,0,487,5161.55,28775,0,0,0,60000,144,10,1
11,181,29,281,822016.2,32916,12,16,1,60106,283,12,1
11,171,20,136,3036,32124,0,0,0,60000,677,12,1
11,171,87,9,1892.4,30871,11,12,1,60639,882,11,1
11,171,42,393,3850,24835,2,5,1,46406,957,79,1
11,171,16,559,43084.44,12199,7,5,1,60402,599,45,0
241,174,0,0,4943.04,33752,0,6,0,60612,149,14,0
11,171,30,407,1620.38,28945,2,3,6,60056,841,11,1
138,174,0,0,630,12495,31,2,5,60601,471,44,1
11,171,70,25,7025.08,28775,0,0,0,60000,144,10,1
11,181,88,7,256.5,33233,0,0,0,60000,300,10,1
22,177,0,209,1664.94,51168,27,6,3,60640,171,12,1
11,181,300,783,92222.5,32638,0,0,0,60000,157,12,1
11,171,302,372,84786.2,35679,2,22,1,60617,145,13,1
106,171,0,0,350,19393,15,41,3,60197,798,37,1
250,175,0,0,18545.46,44140,4,6,0,60661,913,30,1
184,178,0,0,32547.64,29719,3,2,2,60606,283,11,1
131,173,0,0,850,49308,0,0,0,60000,509,13,1
241,164,0,0,924.74,33703,16,6,0,60604,66,14,1
250,165,0,0,6149.45,31171,4,6,0,60644,936,12,1
11,171,90,907,38.9,33233,0,0,0,60000,300,10,1
11,171,88,217,186.25,33233,0,0,0,60000,300,10,1
22,185,0,572,-172.02,32006,4,6,0,60616,59,13,1
154,185,0,0,179,47144,9,15,1,60501,476,13,1
138,174,0,0,3081.66,30722,12,2,3,80129,471,12,1
11,171,28,345,520.92,41708,12,12,1,60638,946,12,1
22,185,4,456,8723.1,43881,4,6,0,60659,914,30,1
11,171,21,824,125,24835,2,5,1,46406,957,79,1
22,185,0,232,8811.05,32013,4,6,0,60628,59,13,1
11,171,87,685,82.04,33233,0,0,0,60000,300,10,1
250,165,0,0,2636.34,31141,4,6,1,60606,935,12,1
11,181,85,118,3593.95,28364,12,5,3,60678,380,10,0
11,181,86,250,570.58,57097,17,5,1,60177,253,18,1
11,161,95,456,67190.75,14375,18,7,0,60604,545,55,1
22,185,1,810,916.87,48783,4,6,0,60653,509,13,1
11,171,41,951,18251.5,24845,6,5,1,60428,439,84,1
11,161,26,799,1188.43,33233,0,0,0,60000,300,10,1
22,175,2,558,12588.13,31476,4,6,0,60629,739,12,1
11,161,95,984,23.96,33233,0,0,0,60000,300,10,1
106,171,0,0,93.95,19393,15,41,3,60197,798,37,1
11,171,20,324,155.54,29709,12,5,1,60176,822,11,1
11,171,29,753,2922.57,24034,10,5,1,60185,610,86,1
22,185,1,851,11625.2,68336,4,6,0,60602,781,60,1
22,185,3,211,21011.04,44145,4,6,0,60643,914,30,1
22,175,6,496,521.59,31579,4,6,0,60626,733,12,1
11,161,17,803,2459.63,20414,10,16,1,60636,645,66,0
11,171,43,184,526.09,28775,0,0,0,60000,144,10,1
241,164,0,0,1142.44,33690,16,6,0,60601,64,14,1
11,171,389,12,40280,35679,2,22,1,60617,145,13,1
11,171,18,855,33718.05,6083,18,7,0,60601,601,26,1
11,171,67,128,3796.11,41708,12,12,1,60638,946,12,1
22,175,2,59,33267.42,58624,4,6,0,60626,761,45,0
11,161,85,19,1490.24,19539,0,0,0,60000,519,65,1
11,181,2,56,1091.5,56484,11,5,1,60628,770,13,1
167,177,0,0,22330,29566,1,2,2,60606,160,11,1
22,187,0,141,2087.59,51141,27,6,3,60626,171,12,1
22,175,3,51,3682.03,44021,4,6,1,60643,796,25,1
250,165,0,0,417.5,31421,4,6,0,60613,938,12,1
167,187,0,0,2620.06,29563,1,2,2,60601,160,11,1
131,173,0,0,2560,30299,0,0,0,60000,834,11,1
11,171,27,772,2540.12,49569,12,5,1,60638,124,13,1
106,171,0,0,814.6,20293,0,0,0,60000,285,62,1
11,171,32,64,1058,24845,6,5,1,60428,439,84,1
241,174,0,0,10214.39,34645,16,6,0,60621,451,15,0
11,181,29,18,3740.31,70751,12,5,12,60445,767,37,0
11,181,87,949,11.25,33233,0,0,0,60000,300,10,1
11,171,29,288,342,32463,12,5,1,60090,693,12,0
22,177,0,412,2961.24,51148,27,6,3,60615,171,12,1
11,161,25,116,5644.32,28245,11,12,1,60618,552,10,1
11,161,95,522,1768.59,30545,12,12,1,60139,487,12,0
11,171,390,209,519294.84,26601,2,26,3,60602,719,97,0
188,179,0,0,24373.55,24361,11,2,2,53214,7,90,1
11,181,42,212,10800.83,28775,0,0,0,60000,144,10,1
22,184,102,306,5323.54,33526,16,6,0,60622,756,13,1
11,171,68,689,11508.46,28355,2,3,1,60622,179,11,0
22,175,4,583,6096.37,44007,4,6,1,60628,796,25,1
167,177,0,0,14525,34452,1,23,2,60631,245,13,0
11,171,17,177,958.72,28245,11,12,1,60618,552,10,1
241,164,0,0,645.22,36319,0,6,0,60601,387,17,0
11,181,15,22,1330,26313,7,5,1,60411,740,97,0
11,171,30,950,1136.38,28296,7,12,1,11747,538,10,1
250,175,0,0,11520,44147,4,6,0,60616,913,30,1
11,181,43,109,127.03,30871,11,12,1,60639,882,11,1
11,171,88,266,2235.1,26637,2,26,5,60661,803,98,1
11,181,15,790,83.2,32528,17,12,1,60696,654,12,1
11,181,1,693,15014.95,73582,3,5,1,60612,84,22,1
11,171,29,24,16664.89,18086,10,16,1,33178,507,65,0
11,181,19,257,29346.91,6083,18,7,0,60601,601,26,1
11,171,42,348,150.5,30871,11,12,1,60639,882,11,1
250,175,0,0,43188.89,32011,4,6,0,60617,59,13,1
250,175,0,0,15247.41,31190,4,6,0,60640,936,12,1
11,171,68,727,1608.86,35224,19,5,1,60191,361,12,1
154,185,0,0,6594,47754,9,15,1,60501,476,13,1
11,171,91,243,499.35,33233,0,0,0,60000,300,10,1
22,175,3,754,6145.74,43856,4,6,1,60626,796,25,1
11,171,69,778,5624.69,30280,3,5,1,60628,454,10,1
22,185,4,377,12315.75,33348,4,6,0,60639,509,13,1
250,175,0,0,1587.46,33991,4,6,0,60630,571,14,1
11,181,41,642,250000,19925,18,7,0,60694,472,74,0
11,181,27,182,1376.2,29859,3,12,1,60628,818,10,1
11,181,301,494,25704,26275,0,26,3,60606,557,95,1
11,171,28,305,4205.12,19755,12,12,1,60609,123,71,0
138,174,0,0,7299.43,28102,11,15,1,60656,557,10,1
11,171,389,102,4169.57,20653,2,3,1,60035,469,74,1
154,175,0,0,4369,47144,9,15,1,60501,476,13,1
11,171,30,692,473.25,41503,12,5,1,75202,164,12,1
11,181,15,234,225289.58,16832,23,7,0,60000,330,63,1
11,171,30,242,5794.31,32516,17,5,4,91406,197,13,0
11,171,300,966,7764.72,22875,2,26,5,60616,975,79,1
11,161,27,96,9045,38921,11,12,1,60000,948,12,1
22,185,0,443,7361.16,33336,4,6,0,60608,509,13,1
11,171,28,744,17166.6,17739,10,16,1,60137,126,61,1
11,181,300,878,674040,71017,2,7,0,60666,139,66,1
11,171,31,666,2484.17,24027,10,5,1,60609,610,86,1
270,177,0,0,2444.08,51145,27,6,3,60646,171,12,1
11,181,0,975,360,30871,11,12,1,60639,882,11,1
11,181,87,569,23.85,33233,0,0,0,60000,300,10,1
250,175,0,0,2307.7,44038,4,6,0,60618,53,30,1
22,165,0,15,12.46,48791,4,6,0,60616,509,13,1
11,171,92,991,250,51904,0,0,0,60000,508,10,1
22,185,5,418,4826.5,55316,4,6,0,60620,53,30,1
11,171,301,693,20267,27504,2,22,1,75238,778,10,0
11,171,27,117,5826.09,21859,10,16,1,60636,645,66,0
184,178,0,0,74086.49,28198,3,2,3,53214,192,81,0
138,174,0,0,22954.28,29707,12,7,0,60693,257,12,1
138,174,0,0,39730.75,29707,12,7,0,60693,257,12,1
11,171,300,260,815597.59,26600,2,26,3,60638,722,87,1
185,189,0,0,113448.79,42872,2,4,0,60617,858,12,0
11,181,27,370,13067.84,20341,10,16,1,46373,645,66,0
250,175,0,0,108.85,55595,4,6,0,60621,53,30,1
11,171,31,833,745.26,24027,10,5,1,60609,610,86,1
11,161,95,585,131.23,33233,0,0,0,60000,300,10,1
11,171,28,603,3305.55,32556,3,5,1,60203,16,12,1
250,175,0,0,804.73,58606,4,6,0,60624,144,13,1
11,181,2,93,332.9,33233,0,0,0,60000,300,10,1
11,171,301,447,20430.4,26443,2,26,3,60638,673,86,1
184,178,0,0,18752.91,26987,3,2,2,63102,206,52,0
185,189,0,0,306.3,19393,15,41,3,60197,798,37,1
22,177,0,176,3133.36,51116,27,6,3,60623,171,12,1
11,181,42,646,1015.5,28245,11,12,1,60618,552,10,1
11,171,29,405,4032,32679,12,12,1,60693,751,12,1
11,181,302,146,12051.9,25933,2,3,1,60612,756,97,0
11,171,301,58,2511.18,32463,12,5,1,60090,693,12,0
22,185,4,978,14233.95,33329,4,6,0,60608,508,13,1
11,171,69,196,10903.75,28364,12,5,3,60678,380,10,0
11,171,41,673,14930,21191,0,0,0,60000,82,60,1
22,175,3,937,5865.17,43985,4,6,1,60618,796,25,1
11,171,302,903,26496.29,26275,0,26,3,60606,557,95,1
11,181,17,221,7756.95,30986,17,12,1,60177,444,12,0
11,171,18,964,75877.76,26625,0,0,0,60000,15,10,1
138,174,0,0,7017.5,46702,0,0,0,60000,676,66,1
11,171,16,99,1986.6,28296,7,12,1,11747,538,10,1
184,178,0,0,30740.36,30017,3,1,1,60609,60,12,1
11,171,17,129,1486,35224,19,5,1,60191,361,12,1
22,174,100,79,1002.92,50512,16,6,0,60643,362,34,1
11,181,300,321,528,33469,12,12,1,60609,826,12,1
250,175,0,0,4898.16,31444,4,6,0,60629,729,12,1
11,171,389,792,3122.27,22875,2,26,5,60616,975,79,1
184,178,0,0,37424.83,29744,3,15,1,60606,935,11,1
11,181,28,636,260,26775,12,5,1,60155,581,10,0
11,171,20,816,2113.5,25668,11,12,1,60175,780,97,0
11,171,69,841,2498.16,28355,2,3,1,60622,179,11,0
11,171,89,828,1.12,33233,0,0,0,60000,300,10,1
11,181,16,341,165.35,30871,11,12,1,60639,882,11,1
11,161,18,996,1813.07,24027,10,5,1,60609,610,86,1
184,188,0,0,5775.61,14602,3,2,3,60689,646,56,1
131,173,0,0,540,30301,0,0,0,60000,834,11,1
11,171,302,972,36785.63,24027,10,5,1,60609,610,86,1
11,181,16,305,73.53,30871,11,12,1,60639,882,11,1
22,185,400,540,2250,50189,9,6,3,60617,114,91,1
11,181,301,122,6321.45,31862,5,12,1,60628,336,12,0
22,174,100,199,2085.95,33740,0,6,0,60607,142,14,0
11,161,86,455,237892.33,24819,11,5,1,60612,488,84,0
22,185,8,920,146135.02,78008,4,6,0,60661,430,42,1
11,171,18,917,133012.03,31860,11,12,1,60000,353,12,1
22,175,2,505,2631.66,44032,4,6,0,60640,53,30,1
11,181,301,482,18416.28,25933,2,3,1,60612,756,97,0
11,171,388,681,561,22875,2,26,5,60616,975,79,1
11,161,18,629,312.82,24027,10,5,1,60609,610,86,1
11,171,29,312,63841.66,18085,10,16,1,33178,138,61,0
250,175,0,0,2327.74,55319,4,6,0,60603,53,30,1
11,161,27,334,1246393.7,32019,3,12,1,60623,988,11,0
11,171,68,341,2594.58,30545,12,12,1,60139,487,12,0
11,171,29,290,595,26994,12,5,1,60055,303,93,1
11,171,88,342,183136.09,30271,2,26,5,60631,377,11,1
11,171,388,891,3000,22388,2,3,1,60148,226,82,1
11,171,91,504,3000,30586,14,12,1,60477,994,11,0
22,185,5,226,12798.17,67720,4,6,0,60629,169,60,1
11,181,300,694,20814.99,26443,2,26,3,60638,673,86,1
22,185,400,680,4818,50008,9,6,3,60616,87,90,1
270,177,0,0,1388.92,51143,27,6,3,60626,171,12,1
241,174,0,0,10256,32889,0,6,0,60614,345,13,1
131,173,0,0,510,49308,0,0,0,60000,509,13,1
22,185,7,896,4304.99,67748,4,6,0,60624,169,60,1
241,174,0,0,6321.06,33738,16,6,0,60623,141,14,1
184,178,0,0,1910.59,26986,3,2,3,63102,646,56,0
154,185,0,0,11738,47144,9,15,1,60501,476,13,1
22,177,0,55,3624.17,51115,27,6,3,60608,171,12,1
22,174,102,923,162.21,33737,16,6,0,60623,140,14,1
11,181,85,83,28.4,33233,0,0,0,60000,300,10,1
250,175,0,0,5666.76,33364,4,6,0,60639,508,13,0
254,165,0,0,1638.65,30838,9,6,3,60602,114,91,0
22,175,4,649,19558.26,31410,4,6,0,60649,956,12,0
11,161,92,287,20580,48198,17,12,1,60177,650,13,1
11,181,27,624,781.44,19542,10,16,6,30384,143,71,1
11,171,31,385,4456.68,32463,12,5,1,60090,693,12,0
250,165,0,0,12184.68,31464,4,6,0,60602,946,12,1
22,175,3,643,2461,43868,4,6,1,60619,796,25,1
22,185,8,639,123.5,67510,4,6,0,60603,857,59,0
11,171,31,772,1350.77,29709,12,5,1,60176,822,11,1
11,171,68,283,99.87,33233,0,0,0,60000,300,10,1
11,181,28,210,2800,24345,12,12,1,60018,115,81,1
11,171,93,809,586.24,33233,0,0,0,60000,300,10,1
11,181,27,467,20238.67,19651,12,5,1,60612,930,59,0
11,181,1,413,15763.89,28775,0,0,0,60000,144,10,1
11,171,68,284,99.87,33233,0,0,0,60000,300,10,1
22,174,101,562,5721.3,33738,16,6,0,60623,141,14,1
22,174,100,168,4049.2,50436,16,6,0,60640,180,34,0
11,171,300,75,19387.35,27870,2,26,3,60631,334,10,0
11,171,86,704,61129.08,33232,0,0,0,60000,508,10,1
158,176,0,0,4110.75,54498,19,15,1,60644,391,13,0
167,187,0,0,17050,34450,1,23,2,60651,245,13,1
106,171,0,0,19666.16,19393,15,41,3,60197,798,37,1
11,171,22,511,488.99,33233,0,0,0,60000,300,10,1
22,175,400,722,6974,50132,9,6,3,60661,87,90,1
11,181,87,810,54.52,33233,0,0,0,60000,300,10,1
11,171,86,775,21785.37,26901,3,12,1,60455,208,92,1
188,179,0,0,2973.04,27731,11,1,1,60607,211,11,0
11,181,41,569,215.63,22216,1,5,1,60461,622,76,1
138,164,0,0,7419.95,30223,12,7,0,53201,471,12,1
11,181,28,393,6539.81,17742,10,16,1,60609,902,59,0
11,171,67,714,11222.36,28296,7,12,1,11747,538,10,1
185,179,0,0,299453.15,40897,2,4,0,60612,470,13,1
11,171,90,556,44398.46,31860,11,12,1,60000,353,12,1
250,175,0,0,5596.52,31567,4,6,0,60640,954,12,1
22,175,5,331,5462.53,33329,4,6,0,60608,508,13,1
22,175,4,149,3222.2,58779,4,6,0,60607,626,46,1
22,175,5,125,7634.63,58891,4,6,0,60624,626,46,1
22,185,6,130,5930,67722,4,6,0,60629,169,60,1
22,175,1,245,6692.31,43662,4,6,0,60630,53,30,1
11,181,87,830,4089,47811,0,0,0,60000,764,13,1
241,164,0,0,12082.04,33704,0,6,0,60604,66,14,1
11,171,301,972,117.44,28295,7,12,1,60628,538,10,0
11,171,68,633,166.45,33233,0,0,0,60000,300,10,1
250,175,0,0,3858.03,43657,4,6,0,60602,53,30,1
188,159,0,0,15257.14,25050,11,1,1,60656,592,85,0
138,174,0,0,10162.83,67785,0,19,0,60164,182,60,0
22,174,102,552,7394.42,33701,0,6,0,60647,66,14,1
11,171,42,232,99.87,33233,0,0,0,60000,300,10,1
22,185,4,130,3041.15,28405,4,6,0,60618,850,11,1
22,184,101,666,483.09,73160,16,6,0,60643,109,70,0
11,171,389,653,661.4,31001,11,12,1,60609,681,11,0
11,171,388,983,8386.65,22966,0,3,1,60009,735,87,1
11,171,303,11,3603.14,41635,12,12,1,60604,175,12,0
11,171,90,106,224.76,33233,0,0,0,60000,300,10,1
184,188,0,0,5155473.99,55901,3,1,1,60656,366,13,1
254,165,0,0,51610.1,31832,9,6,3,60622,500,11,1
188,179,0,0,394157.74,41200,11,1,1,60656,810,13,1
138,184,0,0,72554.72,29707,12,7,0,60693,257,12,1
22,185,1,412,3657.86,67727,4,6,0,60624,169,60,1
11,171,68,165,1169.15,19943,11,5,1,60623,459,64,1
11,181,19,239,10636.95,72233,9,7,0,60628,366,68,1
22,175,400,380,4575.17,50262,9,6,3,60664,115,91,1
11,171,389,479,3029.58,33232,0,0,0,60000,508,10,1
22,175,2,112,7586.73,58951,4,6,0,60622,626,46,1
250,175,0,0,287.48,32095,4,6,0,10173,109,13,1
250,175,0,0,43125.06,58934,4,6,0,60622,626,46,1
11,171,32,173,1324.88,24027,10,5,1,60609,610,86,1
11,181,1,160,529.35,33233,0,0,0,60000,300,10,1
106,181,0,0,65.46,19393,15,41,3,60197,798,37,1
11,181,29,633,1487.93,29709,12,5,1,60176,822,11,1
11,171,28,699,1722.2,33717,0,0,0,60000,479,12,1
22,175,1,219,8435.05,31476,4,6,0,60629,739,12,1
22,175,400,426,7660.7,50286,9,6,3,60622,115,91,1
11,181,302,863,16586.76,24518,10,5,1,60609,126,81,1
131,173,0,0,854,30295,0,0,0,60000,834,11,1
11,181,28,630,246.33,32556,3,5,1,60203,16,12,1
11,171,30,25,4930.15,19755,12,12,1,60609,123,71,0
254,175,0,0,2262.15,50225,9,6,3,60602,114,91,1
184,178,0,0,98520.26,49723,3,1,1,60646,502,13,0
184,178,0,0,27750.35,18658,3,2,5,52761,339,63,1
106,161,0,0,263.75,20293,0,0,0,60000,285,62,1
11,181,16,263,5588.51,29859,3,12,1,60628,818,10,1
188,179,0,0,331928.49,33926,11,1,1,60106,45,13,1
11,161,18,756,3073,32679,12,12,1,60693,751,12,1
22,177,0,128,1552.27,51121,27,6,3,60622,171,12,1
250,175,0,0,2031.24,44029,4,6,0,60622,53,30,1
11,171,87,181,366.19,33233,0,0,0,60000,300,10,1
11,171,389,791,1241.21,22875,2,26,5,60616,975,79,1
11,181,20,135,1431.96,40336,19,12,1,60477,312,13,1
106,171,0,0,10261.36,19393,15,41,3,60197,798,37,1
11,171,20,40,4133.76,37589,0,0,0,60000,166,13,1
11,171,28,912,7922.25,20341,10,16,1,46373,645,66,0
184,178,0,0,16595.49,30014,3,1,1,60106,59,12,1
188,169,0,0,111101.36,39293,11,1,1,60062,373,13,0
11,181,16,152,364.92,33469,12,12,1,60609,826,12,1
11,171,22,462,45000,24512,11,12,1,60120,472,84,0
11,181,15,492,376.68,33233,0,0,0,60000,300,10,1
11,171,67,554,12295.35,28775,0,0,0,60000,144,10,1
11,171,88,736,67.5,33233,0,0,0,60000,300,10,1
11,171,90,256,12.79,33233,0,0,0,60000,300,10,1
11,161,92,287,150,29133,17,5,6,60177,964,10,1
11,181,300,28,81999.63,24782,2,3,1,60609,115,91,1
22,175,6,789,1666.68,34354,4,6,3,60640,109,15,1
106,171,0,0,88.26,19393,15,41,3,60197,798,37,1
11,171,90,967,5955.76,32528,17,12,1,60696,654,12,1
250,175,0,0,88928,33371,4,6,0,60612,508,13,1
11,181,0,477,303.46,41708,12,12,1,60638,946,12,1
22,175,3,774,7912.12,33343,4,6,0,60616,508,13,0
11,181,301,150,4076.35,26633,2,26,5,63150,803,98,1
11,171,29,157,8040,42076,12,5,1,60610,586,12,1
11,171,68,950,795.42,34955,3,12,1,60617,731,12,1
11,171,27,20,3670,26313,7,5,1,60411,740,97,0
250,175,0,0,3118.89,34980,4,6,0,60640,996,15,1
22,185,4,596,3429.22,67746,4,6,0,60657,169,60,1
22,185,1,975,3124.01,68346,4,6,0,60643,781,60,1
184,188,0,0,13073.23,29714,3,2,2,52761,283,11,1
11,171,301,529,39000,57441,2,20,1,53581,206,41,1
22,185,400,338,4436.24,50213,9,6,3,60624,114,91,1
11,171,31,544,2939.69,31001,11,12,1,60609,681,11,0
11,171,28,827,13233.84,12744,12,5,1,60438,767,37,1
241,164,0,0,6873.78,33687,16,6,0,60608,64,14,1
250,165,0,0,12424.98,31224,4,6,0,60621,938,12,0
11,171,16,996,7875,33033,3,12,1,60628,731,12,1
185,179,0,0,365000,53731,2,7,0,60666,307,39,1
22,185,7,755,9859.6,68336,4,6,0,60602,781,60,1
11,171,388,771,6036.16,47594,2,3,1,60630,282,13,1
11,181,16,869,369490.75,64307,9,7,0,60654,472,54,1
11,171,92,626,3463.09,33233,0,0,0,60000,300,10,1
158,186,0,0,12091.15,20293,0,0,0,60000,285,62,1
11,181,88,43,79.96,33233,0,0,0,60000,300,10,1
11,161,85,917,81151.72,27499,2,7,0,21401,390,11,1
11,171,390,184,340,30545,12,12,1,60139,487,12,0
11,181,28,355,597879,33959,0,0,0,60000,385,12,1
11,171,29,453,17314.15,18086,10,16,1,33178,507,65,0
11,181,1,124,169841.35,66808,19,7,0,60693,943,58,0
11,171,42,893,682.55,30301,0,0,0,60000,834,11,1
11,171,27,624,5802.24,28296,7,12,1,11747,538,10,1
22,184,800,31,11556.75,50118,36,6,0,60647,617,33,1
184,178,0,0,45180.98,30345,3,8,1,60106,576,10,0
11,171,89,216,4969.95,22224,12,5,3,40285,507,75,0
22,184,101,460,7931.48,31767,16,6,0,60628,0,13,0
11,181,86,299,1078.92,32528,17,12,1,60696,654,12,1
241,174,0,0,2110.8,36727,16,6,0,60613,888,17,1
188,189,0,0,3942.93,24361,11,2,2,53214,7,90,1
22,185,7,577,13478.7,58869,4,6,0,60624,761,45,1
11,171,389,26,15592.75,27870,2,26,3,60631,334,10,0
188,179,0,0,950.51,51100,11,2,2,60601,56,11,0
11,171,17,800,1661.01,28296,7,12,1,11747,538,10,1
106,181,0,0,8220,19393,15,41,3,60197,798,37,1
11,171,20,312,9688,28355,2,3,1,60622,179,11,0
22,174,100,209,13065.92,33704,0,6,0,60604,66,14,1
250,175,0,0,1098.83,31307,4,6,0,60610,940,12,0
22,185,0,972,3937.64,67709,4,6,0,60657,169,60,1
11,181,87,350,5.58,33233,0,0,0,60000,300,10,1
131,173,0,0,1560,30300,0,0,0,60000,834,11,1
250,175,0,0,7110.01,32360,4,6,0,60603,172,13,1
11,181,28,153,2823.97,32413,3,5,1,60612,16,12,1
11,161,23,153,23.16,27873,2,26,3,60602,334,10,0
154,185,0,0,4198,47144,9,15,1,60501,476,13,1
188,179,0,0,30047.26,28476,11,2,2,60069,56,11,1
11,171,42,122,7501.7,33833,6,5,1,60616,22,13,1
22,185,7,162,11841.17,67634,4,6,0,60622,169,60,1
11,171,87,251,1689.03,33232,0,0,0,60000,508,10,1
11,171,30,148,2597.85,33447,2,3,1,60090,118,13,1
11,171,17,239,33921.66,12203,7,5,1,60608,599,45,0
131,173,0,0,45,49308,0,0,0,60000,509,13,1
250,175,0,0,2718.31,48794,4,6,0,60628,509,13,0
185,179,0,0,2802.27,19393,15,41,3,60197,798,37,1
11,161,27,301,698.31,33233,0,0,0,60000,300,10,1
250,175,0,0,21557.58,32359,4,6,0,60653,172,13,1
11,181,15,558,53.97,33233,0,0,0,60000,300,10,1
185,189,0,0,1080,32835,2,4,1,60131,604,12,1
11,171,90,29,50211,32528,17,12,1,60696,654,12,1
250,175,0,0,7699.42,26993,4,6,0,60625,223,11,1
22,174,100,602,997.52,50512,16,6,0,60643,362,34,1
11,171,92,100,6560,30994,11,12,1,60611,364,12,1
11,181,20,191,248.5,33233,0,0,0,60000,300,10,1
154,185,0,0,5071,47144,9,15,1,60501,476,13,1
22,185,6,805,3042.6,34972,4,6,0,60602,996,15,1
11,171,42,167,17.98,33233,0,0,0,60000,300,10,1
22,187,0,107,3892.6,51154,27,6,3,60611,171,12,1
11,171,300,254,2480,27870,2,26,3,60631,334,10,0
11,173,67,813,29551.76,28296,7,12,1,11747,538,10,1
11,171,31,105,15647.65,24031,10,5,1,60005,610,86,0
254,175,0,0,2389.08,50297,9,6,3,60651,115,91,1
11,161,92,541,3785.7,28364,12,5,3,60678,380,10,0
11,181,43,0,46470.38,28777,0,0,0,60000,144,10,1
11,181,302,515,4429.47,44827,2,3,1,60007,582,13,1
158,176,0,0,26389.13,28422,19,15,1,60640,859,10,1
11,181,0,411,124.95,33233,0,0,0,60000,300,10,1
11,171,31,893,3948.66,24027,10,5,1,60609,610,86,1
11,171,67,461,1019.7,29437,14,12,1,60103,583,10,1
11,171,29,502,951.79,29709,12,5,1,60176,822,11,1
11,171,31,407,1099.96,33233,0,0,0,60000,300,10,1
11,171,18,333,9013.28,29859,3,12,1,60628,818,10,1
11,181,42,214,6869.54,28775,0,0,0,60000,144,10,1
11,171,89,687,70926.47,51904,0,0,0,60000,508,10,1
